"wf_unit","survey_id","wf_item_id","survey_response_score"
46,11186,2,5
16,12218,9,1
43,11121,6,4
36,11575,5,5
40,12240,1,5
40,10654,7,2
51,11446,5,5
12,10987,10,4
7,12213,10,4
10,11968,2,4
2,11629,5,5
22,10077,3,4
52,11225,6,4
30,11398,5,4
7,10309,6,3
29,10907,5,4
4,12197,10,4
9,11903,5,2
41,11583,9,4
23,10721,1,4
16,10229,5,4
35,11294,8,3
7,10309,5,5
30,11392,6,2
16,12159,10,4
43,11485,2,4
12,11749,7,4
41,11583,5,4
48,11194,4,3
13,12194,10,4
20,11673,5,4
49,11538,9,4
41,11834,10,4
18,10579,5,3
24,11443,6,4
52,10487,3,3
36,11599,4,5
47,14691,3,4
20,10152,4,4
36,10413,3,5
9,10588,9,4
13,10647,6,3
7,10830,4,5
5,10969,5,3
28,14079,4,4
20,11673,10,4
15,11690,8,4
22,11342,4,4
35,12249,1,1
23,11436,1,4
30,10104,10,5
25,12280,7,4
22,11030,8,4
2,11782,3,2
17,12175,5,5
17,12015,6,2
44,11178,7,4
13,10648,2,4
19,15807,4,3
18,10264,7,4
15,12342,6,4
46,11185,4,4
6,10788,3,5
30,11397,7,4
52,11101,8,4
46,11187,5,5
35,14055,3,5
6,10280,6,4
12,10212,4,4
24,10319,9,3
23,11016,4,4
7,12220,5,5
6,10804,2,4
12,10190,5,5
48,11194,8,3
35,11018,4,3
52,14789,4,4
12,11773,2,3
52,11226,8,5
25,10523,7,4
41,11583,8,3
38,11576,5,3
18,11827,8,2
12,11772,3,4
12,12184,5,5
20,11335,2,4
12,10001,9,2
10,11766,5,5
16,12165,3,3
23,11720,4,2
22,11404,10,4
25,11041,10,2
13,10648,10,4
45,11211,3,4
49,11197,2,4
40,12239,4,4
49,11940,10,4
43,11489,5,5
31,10774,2,5
49,15442,4,4
7,10830,3,4
29,10930,5,4
23,11345,2,4
13,12003,8,4
23,11346,6,5
41,10448,1,5
8,12223,5,3
28,16463,3,4
41,11203,4,5
24,11830,6,4
51,11945,5,4
23,12061,8,4
16,10135,10,4
20,10576,9,3
29,10932,5,4
13,10647,4,4
27,10605,2,3
51,11542,8,4
13,12001,2,4
16,10088,9,3
52,11095,9,5
16,10350,9,4
13,11929,7,4
4,12196,8,4
49,10485,3,5
1,10681,2,4
25,11840,7,4
26,10530,3,4
10,11915,10,4
20,10688,10,5
10,11767,9,1
55,11063,10,4
2,10684,9,5
53,11163,2,4
43,11502,8,5
55,11064,10,3
25,11838,7,5
9,10170,1,5
16,11697,6,4
16,12157,2,2
15,10224,8,4
42,11621,7,3
12,11810,6,4
7,11795,8,4
55,11074,10,3
22,10715,8,4
35,11292,6,2
22,11651,7,4
35,11292,3,3
42,11620,6,5
12,10001,6,2
24,11037,5,2
9,10586,4,4
16,11909,9,4
43,10912,4,4
24,11830,2,4
7,10157,6,5
30,12233,9,4
25,11254,5,5
55,11482,6,3
40,13650,4,3
20,12146,4,4
54,14501,4,5
52,11455,10,5
23,10716,6,3
25,11842,10,3
52,11077,10,4
16,11910,3,4
10,10948,2,5
25,11256,10,3
15,12207,8,4
18,11664,7,4
41,13246,4,4
35,10406,5,5
43,10428,5,5
23,11722,10,5
13,12001,8,4
23,10284,10,5
51,12314,10,5
6,10276,8,5
23,11032,8,4
30,10844,8,4
37,15567,3,2
40,10814,4,5
43,10911,4,5
49,10833,8,4
41,12260,1,4
35,11571,5,4
6,10185,8,4
16,12157,8,4
2,11781,4,4
25,12073,4,4
15,12208,8,4
12,10546,3,4
20,10153,9,4
30,10845,9,4
7,10177,8,5
40,11833,5,4
24,11443,2,4
43,11123,8,4
33,10634,9,5
30,10846,6,4
4,10297,5,4
4,10982,2,5
25,10528,7,2
4,10181,9,1
28,16462,4,5
47,11237,3,4
11,10092,9,5
10,12496,3,5
2,10687,2,3
43,11327,10,3
22,11715,5,4
46,11875,9,4
25,10528,10,3
26,10953,8,4
10,11743,4,4
22,11031,5,5
35,11567,4,2
52,11454,6,4
46,11874,5,5
55,11480,2,5
21,13776,3,5
35,11568,3,3
13,10554,8,5
41,11617,2,4
40,13820,3,4
43,10911,1,5
15,10224,5,4
42,11586,5,3
40,11305,4,2
16,12159,4,3
29,10930,8,4
40,10446,2,4
12,11749,10,4
7,11793,10,3
30,10709,8,5
36,13799,3,4
9,11805,5,3
43,11488,2,1
20,11334,8,4
27,11849,3,5
12,10548,9,3
24,11358,3,4
51,11520,7,4
16,12165,8,4
7,10818,10,5
46,12293,3,5
18,11466,10,4
41,12257,4,4
35,12250,9,4
22,11015,9,4
23,12172,4,4
36,12100,5,4
2,10684,8,5
52,11524,3,3
18,11826,9,5
20,11333,4,3
2,10671,8,3
12,11922,2,4
2,11782,5,3
52,11100,3,4
51,11153,2,5
23,10285,8,4
5,15650,3,4
41,10447,7,4
20,11329,2,4
13,10554,4,5
13,11928,8,4
47,10046,6,4
9,11903,10,2
36,10442,5,4
23,10503,2,4
51,12306,6,3
41,12111,10,3
36,10782,8,3
20,10703,3,4
41,10419,4,4
55,12330,9,4
13,10553,3,5
32,10711,8,2
1,10681,5,4
22,10381,9,5
41,11583,3,2
13,10515,4,4
13,10650,8,4
23,11349,7,4
13,11929,5,5
52,10848,5,4
45,10467,2,4
2,10336,4,4
16,12165,9,3
23,15198,3,5
21,11427,10,4
16,10091,4,4
24,10519,4,4
7,12043,1,4
10,11807,4,3
49,14782,4,4
35,10405,5,4
30,12060,2,4
18,10992,2,4
9,10170,3,5
10,11916,5,5
35,14352,3,5
55,11075,10,4
25,10529,2,4
43,11485,9,2
45,11135,8,5
23,12173,5,5
35,10780,6,2
46,10468,9,5
43,11855,9,4
24,12273,5,4
35,10636,7,3
16,10565,9,5
4,11964,8,4
54,11058,8,4
23,11415,3,4
20,10704,8,4
7,10157,2,4
24,10320,5,4
2,12185,5,2
7,10177,7,5
10,10173,5,4
27,11849,10,5
15,14231,3,4
51,11099,2,4
43,10042,3,5
20,10576,7,5
23,10721,9,4
18,10364,5,4
39,10414,6,4
16,10247,9,4
41,11583,6,3
17,12015,7,4
51,11098,6,4
36,12235,3,2
20,11674,2,4
41,10816,4,5
2,11633,3,3
6,10307,4,5
7,10205,1,5
10,15982,3,4
23,10078,2,4
20,11003,9,3
11,11996,2,4
22,10381,2,5
10,11733,5,5
43,10042,5,5
12,11772,7,4
2,11629,6,4
10,10590,10,5
56,11065,3,4
16,12158,6,1
33,10403,7,5
9,10584,4,4
22,11406,4,4
7,10159,6,3
27,11849,5,4
16,12225,4,3
35,12253,2,5
52,10851,9,4
7,12041,5,4
6,13972,4,4
46,12294,9,5
55,11074,3,3
7,10160,1,4
18,10364,2,4
41,11204,2,5
23,11720,2,3
20,10490,10,4
13,12003,2,4
16,11447,1,4
29,10932,2,4
6,11982,7,4
7,10809,9,5
12,12184,4,4
25,10049,3,5
44,11505,6,4
2,11630,9,4
20,11334,3,5
24,10111,9,4
37,12256,8,4
16,10350,8,5
7,11884,7,3
17,12174,4,4
28,10629,2,5
7,12212,8,4
16,11447,3,5
11,15924,4,4
55,11108,2,5
36,11599,9,5
18,11826,8,5
53,15473,4,4
15,11991,10,4
24,11358,4,4
29,11387,4,3
51,11520,9,4
25,10114,9,5
36,15559,3,3
24,10520,4,5
24,10599,5,5
23,11349,3,4
10,10949,7,4
18,11827,7,3
10,11768,4,4
23,12169,1,1
46,11875,5,4
24,10108,5,4
25,12073,7,4
16,12165,2,3
17,11449,3,5
8,16150,3,4
40,16034,3,5
36,11598,6,4
2,12697,3,4
6,10790,3,4
14,11685,4,4
25,12073,6,4
34,11588,9,4
41,11618,5,4
6,10296,6,4
15,11691,3,4
12,10547,9,4
24,12071,4,5
7,10177,4,5
10,10033,8,4
13,11816,10,4
13,10097,5,5
31,12245,10,4
30,10708,4,5
36,10411,3,4
4,12053,7,4
27,11849,4,5
47,11516,9,4
10,12231,5,4
51,12314,5,4
7,11794,9,3
17,10121,6,4
23,15150,4,5
13,10556,3,4
36,10643,9,4
26,10019,7,5
53,14419,3,4
24,10109,8,5
12,10499,2,4
49,12309,4,5
40,12240,6,5
52,10849,4,4
20,10575,10,3
35,13126,3,4
45,11509,10,5
2,10336,10,4
51,11152,10,4
51,10741,9,5
9,11902,3,4
4,11641,7,3
49,11197,10,3
20,10707,2,4
9,10960,7,5
43,11488,7,4
12,11976,8,5
7,10820,8,5
24,10598,3,3
16,11910,6,5
53,11043,10,4
56,11042,8,5
24,11357,6,5
9,10583,1,3
4,11964,4,4
25,12280,4,4
36,11402,10,5
12,11748,5,5
4,11638,8,5
25,10321,4,4
24,11828,10,4
6,10295,4,5
20,10151,7,4
36,11592,4,5
37,12236,3,5
25,11041,4,3
20,11334,7,5
49,11538,10,4
16,11908,8,4
12,12140,5,5
25,11310,10,5
35,12253,3,5
36,11299,5,4
6,12210,8,5
16,10229,3,4
34,11564,6,4
7,11758,6,4
37,10011,10,4
46,12294,6,4
52,12319,7,4
24,12068,7,4
12,11809,8,5
35,11292,1,2
24,11595,4,5
40,10416,8,4
12,10988,8,3
4,11964,5,4
25,12073,3,4
20,10058,2,4
45,11509,4,5
20,10073,8,4
7,10159,10,4
12,10212,8,4
17,10137,1,3
6,10187,4,4
21,10324,6,4
35,11590,2,2
8,11764,4,4
36,10783,5,5
47,10482,10,5
16,10564,5,5
46,11213,4,4
12,10548,10,4
4,10272,9,4
25,14368,3,5
36,12235,7,4
4,11636,8,4
12,10498,5,5
12,10985,6,3
7,10160,2,4
20,10372,7,2
26,10954,9,5
24,11251,2,5
12,11772,6,4
46,11213,5,4
52,11095,10,4
34,11566,2,4
24,12876,4,4
12,11773,7,3
7,10809,6,4
54,11089,5,4
23,10721,5,5
23,11344,3,5
2,10671,6,2
1,13670,4,5
6,11952,7,4
32,11399,7,4
25,12074,10,4
7,12040,10,4
47,10481,7,5
6,10804,5,5
16,10135,6,4
17,12168,7,4
7,10176,7,4
53,14378,3,4
23,11412,10,4
15,10534,4,4
10,11914,3,3
53,15419,4,4
10,10951,7,4
24,12274,2,3
10,10065,4,4
24,10595,6,4
4,16761,4,4
24,11252,2,4
25,12074,2,4
34,10872,2,4
39,10792,6,4
29,10882,10,4
9,10961,1,2
20,11336,9,4
40,11305,5,3
55,11481,5,4
6,10277,7,5
49,10833,4,4
22,11011,10,4
45,11509,5,5
40,11306,6,4
7,10204,3,4
48,11146,8,4
43,11485,3,5
46,12129,10,3
28,14079,3,5
24,12072,10,5
12,10498,8,5
13,12002,6,2
24,11445,5,5
31,12245,8,4
51,11245,9,3
46,12128,5,5
16,10134,6,4
7,11885,7,2
55,11046,8,4
15,11689,5,4
10,11768,6,3
16,12217,4,4
23,11032,1,3
25,10321,7,4
6,11952,4,4
13,10097,7,5
41,11617,1,4
13,10514,7,4
40,12239,1,1
38,11601,8,4
2,13674,4,3
12,12140,3,3
35,10406,8,5
35,10989,2,4
56,11055,4,5
23,11414,10,3
17,12226,3,2
23,11655,8,4
13,10554,2,4
13,10646,7,4
20,10706,4,2
43,11503,6,4
13,11929,9,4
34,11565,7,5
29,12056,3,5
52,10488,10,4
13,10555,2,2
7,11756,3,4
18,11466,2,4
23,11412,3,4
30,11286,6,4
24,10290,8,4
24,10596,4,5
30,11398,9,4
12,11812,7,5
8,11896,6,4
49,10485,2,5
12,12184,7,4
13,12001,10,4
52,11077,7,4
35,12254,3,4
55,11064,9,2
32,10711,9,2
43,11489,2,5
4,10981,6,4
24,16915,3,4
23,10283,10,4
29,10931,10,4
4,11787,5,5
31,10633,4,4
7,10323,1,4
53,14406,4,4
24,11358,6,4
46,11213,10,4
55,11063,3,4
19,16659,3,3
36,11598,9,4
15,10533,9,3
2,11781,9,4
20,10703,7,5
50,11941,10,2
55,11046,2,3
16,12218,8,1
7,11793,4,3
7,10808,2,4
55,12330,4,4
20,10706,6,5
41,11203,3,5
16,10246,7,4
7,10158,9,4
2,12186,7,2
23,10723,2,4
15,10224,3,4
35,10156,10,4
22,11716,5,4
10,12230,3,4
10,11905,8,5
40,12239,8,4
25,10115,8,5
6,10312,10,4
16,10088,8,4
35,10408,10,3
51,11541,10,5
24,12072,9,5
6,16320,3,5
24,11355,9,2
40,12239,10,4
51,11224,8,4
4,10271,6,2
30,11395,2,4
45,11135,5,5
40,10415,5,5
13,10097,10,4
24,10291,9,2
25,12285,8,3
15,10534,2,4
23,10725,4,4
52,11092,10,5
13,10096,6,4
17,11450,3,4
9,11804,9,5
39,10792,3,4
20,10688,8,5
25,13554,4,4
43,11126,3,4
25,10321,2,4
4,12054,2,5
41,10447,5,4
23,11344,5,4
47,10482,8,5
23,11435,6,4
23,10722,3,3
25,10116,10,5
25,11839,7,2
53,11043,5,4
40,10415,9,5
54,12329,6,5
43,10428,7,4
1,15927,4,4
20,10574,9,3
12,11811,8,4
25,10115,2,5
25,10005,9,4
25,11838,3,4
30,12060,4,4
40,12241,4,3
49,11940,7,3
18,12020,9,3
43,10462,5,3
2,10671,4,4
24,12277,2,4
9,10583,4,4
25,10116,5,4
45,10467,8,4
23,11349,4,4
10,11995,3,4
36,10412,10,5
23,10388,7,4
6,10307,10,5
46,10916,8,5
10,10590,8,5
23,12173,3,5
39,10787,6,3
20,11002,4,4
40,10653,4,2
29,12056,9,5
22,11716,7,4
20,11002,6,4
16,10246,1,5
22,10500,2,4
44,11178,4,5
30,11558,5,5
4,12196,4,4
12,11748,6,5
20,11712,8,4
54,12328,5,5
20,10576,8,3
4,12053,8,4
25,11842,4,5
40,11833,6,4
17,11700,8,3
2,13710,3,5
16,10135,2,4
10,11769,5,4
16,10118,8,3
23,12172,6,4
53,11044,6,2
43,10428,3,5
9,13541,4,4
29,10928,4,2
10,11994,8,3
20,10689,10,4
54,11062,10,3
42,11621,9,4
40,11580,5,4
11,11917,10,3
31,10774,6,5
12,11747,5,4
15,12208,9,4
6,12209,4,4
7,11758,8,4
2,10331,6,2
29,10928,9,4
9,11903,3,4
7,10830,2,5
12,10004,3,2
36,10413,8,4
25,11254,9,2
12,12184,8,5
40,10814,7,4
24,11829,6,3
36,10411,4,4
20,11329,6,4
7,11757,9,4
43,10043,9,4
21,11475,5,4
6,10790,9,4
6,10789,3,4
52,11524,9,4
16,10119,9,4
35,10778,9,4
23,11347,4,4
24,10109,5,5
16,11696,10,4
23,11435,4,5
13,10060,3,5
16,11909,2,3
18,10253,6,4
43,11122,8,5
55,11063,8,5
43,11856,10,4
16,10246,4,4
10,11916,6,5
18,10579,2,2
40,10446,10,4
12,11923,5,3
30,11393,10,5
10,11995,7,4
6,10312,8,4
40,10014,1,2
20,11712,3,4
4,10965,5,4
6,10164,9,3
46,10469,8,5
38,10731,9,4
51,11151,8,4
53,11044,10,4
25,12074,7,4
12,11997,2,4
13,10649,6,4
24,12275,7,4
51,11244,6,4
6,11982,5,5
12,11771,7,4
4,15633,4,5
12,10498,4,4
15,11688,3,4
4,10272,5,4
16,12158,8,1
4,10181,3,4
10,11733,10,3
30,12087,10,4
16,11696,2,5
7,11884,1,2
16,12165,7,3
27,10024,3,3
16,10543,9,4
24,10600,7,3
35,10409,1,4
9,10171,1,4
52,11453,5,4
51,11245,7,4
10,10066,3,4
46,11874,6,5
16,10245,6,5
20,10577,8,4
7,11793,9,4
2,11960,6,2
13,10097,8,4
2,10684,7,5
41,11203,9,5
29,10932,7,4
24,10597,10,4
5,10970,7,4
6,10187,8,5
13,10096,10,3
16,12012,5,4
6,10307,7,5
30,10104,7,5
25,11256,6,2
25,10201,5,5
51,11541,3,5
23,10800,2,4
21,11428,7,5
23,10504,8,4
1,15652,3,4
30,10379,7,4
24,12275,2,4
3,10304,6,4
20,10152,7,4
25,11839,8,4
16,10247,2,2
4,11636,6,4
24,10600,3,3
41,11583,7,4
10,11743,9,3
49,11535,2,5
10,11766,8,5
22,11013,5,4
8,16816,4,5
35,10873,2,5
30,10844,7,2
16,12219,6,4
30,10632,6,4
44,11178,3,5
25,10528,8,4
23,11437,3,4
46,11213,9,4
4,10182,3,4
21,10324,2,4
13,10556,10,4
20,11003,2,3
15,11900,10,4
24,11443,9,4
6,10186,5,5
9,12703,4,5
16,11919,4,4
12,10548,8,4
21,12152,2,4
41,10421,8,4
54,11089,3,4
46,12292,5,4
55,11109,6,4
25,10049,2,5
18,11825,3,4
16,10228,8,4
53,15421,4,4
16,11908,5,2
2,12185,7,2
25,11838,6,5
24,11442,3,5
10,11744,9,5
12,10191,6,5
22,11031,2,4
7,12212,1,4
24,12278,4,4
56,11055,9,5
51,11537,2,4
9,11902,4,4
3,10304,9,5
41,11834,7,5
12,11773,9,3
16,11908,6,4
28,10369,2,4
10,11967,6,5
43,11484,8,4
52,12318,5,5
23,10504,3,4
4,11970,8,4
42,10449,10,4
55,10661,1,2
35,12249,4,4
20,11474,8,4
25,12073,2,4
20,10707,6,5
52,10488,2,4
17,11450,1,3
41,12112,10,3
16,10247,10,3
10,11807,3,3
35,10989,4,4
36,10784,2,3
34,11290,9,4
9,10032,7,4
36,10412,8,5
12,11923,9,3
52,10850,4,3
20,11474,4,4
25,11841,4,4
29,11877,10,3
6,10186,3,4
7,10309,2,5
4,10182,2,4
36,12235,4,3
25,10322,8,4
21,11428,3,5
4,10272,2,4
53,15273,4,2
52,11543,8,4
22,11031,8,4
47,12135,4,5
43,11485,5,5
40,10446,4,4
4,10306,8,4
35,10409,6,4
40,12108,1,1
12,11775,2,4
30,10845,7,5
53,11107,2,5
13,10096,2,4
20,11676,8,4
37,11600,3,5
13,10652,10,4
18,11706,2,4
41,11834,2,5
43,10911,3,4
22,15838,3,5
23,11348,3,4
23,12172,7,4
6,10804,3,4
18,10253,7,4
16,12158,2,3
38,12102,2,4
6,10971,4,3
24,11358,8,5
12,10094,4,4
7,10204,6,3
25,10049,6,3
23,11718,10,4
16,12215,7,4
20,10371,5,4
23,10502,6,4
23,11343,1,3
43,12124,6,4
9,10587,10,4
17,12226,9,2
33,10403,3,5
35,11292,9,4
20,10574,5,4
10,10494,8,4
23,11652,7,5
4,12054,4,4
53,14068,3,3
24,12070,10,5
10,12231,8,4
35,10719,8,4
4,10298,7,2
12,11810,5,5
10,10065,7,4
7,10310,1,1
16,11911,8,4
9,10587,3,3
18,10264,3,1
24,11424,6,4
36,11598,10,4
2,11960,9,2
23,11720,7,2
30,10105,6,4
6,10276,6,5
41,14716,3,4
23,11414,4,4
40,11307,7,3
16,12219,10,4
29,10698,7,4
20,10578,7,4
18,11705,7,4
9,11904,3,5
12,11773,3,4
35,12096,7,4
15,10535,3,5
16,10118,1,3
52,11154,6,4
43,11856,4,4
39,11577,2,3
46,10916,9,5
10,11744,5,4
2,10686,9,1
20,10152,9,4
35,11570,9,4
25,10117,10,4
23,10724,2,5
10,11914,5,3
9,10171,9,4
13,15993,4,5
51,11542,5,5
47,12301,8,5
43,10428,1,3
16,12217,6,4
51,11223,9,4
24,11442,4,5
12,10497,7,4
10,10590,7,5
26,10530,9,4
16,12165,4,4
30,12087,8,5
25,11841,8,4
18,11826,5,5
2,11682,5,5
41,12260,5,5
22,15195,4,4
51,11944,9,4
10,10494,7,4
9,12229,1,2
52,11522,3,4
23,11719,5,5
22,10382,4,2
16,11698,2,3
10,10034,2,4
10,11743,5,4
16,12225,7,3
15,12776,4,4
6,10277,2,5
